date,channel,episodeid,clip_url,starttime,endtime,starttime_seconds,endtime_seconds,Social Media Mention,Social Media Platform,CaptionError,CaptionError_Phrase
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:10,233","00:56:11,534",3370.233,3371.534,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:11,569","00:56:14,371",3371.569,3374.371,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:11,569","00:56:14,371",3371.569,3374.371,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:14,405","00:56:16,373",3374.405,3376.373,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:14,405","00:56:16,373",3374.405,3376.373,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:16,407","00:56:19,943",3376.407,3379.943,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:16,407","00:56:19,943",3376.407,3379.943,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:19,977","00:56:22,645",3379.977,3382.645,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:19,977","00:56:22,645",3379.977,3382.645,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:22,680","00:56:25,148",3382.68,3385.148,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:25,182","00:56:26,416",3385.182,3386.416,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:33,924","00:56:34,891",3393.924,3394.891,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:34,925","00:56:37,026",3394.925,3397.026,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:37,061","00:56:40,130",3397.061,3400.13,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:37,061","00:56:40,130",3397.061,3400.13,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:40,263","00:56:41,498",3400.263,3401.498,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:41,532","00:56:43,199",3401.532,3403.199,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:41,532","00:56:43,199",3401.532,3403.199,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:43,234","00:56:45,568",3403.234,3405.568,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:43,234","00:56:45,568",3403.234,3405.568,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:45,603","00:56:48,104",3405.603,3408.104,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:45,603","00:56:48,104",3405.603,3408.104,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:48,139","00:56:52,242",3408.139,3412.242,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:48,139","00:56:52,242",3408.139,3412.242,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:52,276","00:56:54,811",3412.276,3414.811,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3360/end/3420,"00:56:52,276","00:56:54,811",3412.276,3414.811,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3420/end/3480,"00:56:59,582","00:57:03,453",3419.582,3423.453,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3420/end/3480,"00:56:59,582","00:57:03,453",3419.582,3423.453,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3420/end/3480,"00:57:07,525","00:57:10,527",3427.525,3430.527,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3420/end/3480,"00:57:13,597","00:57:15,632",3433.597,3435.632,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3420/end/3480,"00:57:19,703","00:57:22,872",3439.703,3442.872,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3420/end/3480,"00:57:19,703","00:57:22,872",3439.703,3442.872,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3420/end/3480,"00:57:22,907","00:57:24,841",3442.907,3444.841,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3420/end/3480,"00:57:22,907","00:57:24,841",3442.907,3444.841,Ad,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3540/end/3600,"00:59:52,038","00:59:54,407",3592.038,3594.407,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3540/end/3600,"00:59:54,474","00:59:56,075",3594.474,3596.075,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3540/end/3600,"00:59:56,142","00:59:56,276",3596.142,3596.276,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3540/end/3600,"00:59:56,342","00:59:57,844",3596.342,3597.844,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3540/end/3600,"00:59:57,910","00:59:58,044",3597.91,3598.044,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3540/end/3600,"00:59:58,111","01:00:00,780",3598.111,3600.78,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:00,847","01:00:00,980",3600.847,3600.98,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:01,047","01:00:01,180",3601.047,3601.18,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:01,247","01:00:02,282",3601.247,3602.282,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:02,348","01:00:03,549",3602.348,3603.549,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:03,616","01:00:04,484",3603.616,3604.484,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:04,550","01:00:05,885",3604.55,3605.885,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:05,952","01:00:06,719",3605.952,3606.719,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:06,786","01:00:08,588",3606.786,3608.588,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:08,655","01:00:09,989",3608.655,3609.989,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:10,056","01:00:16,929",3610.056,3616.929,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:16,996","01:00:24,971",3616.996,3624.971,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:25,038","01:00:26,105",3625.038,3626.105,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:26,172","01:00:27,273",3626.172,3627.273,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:27,340","01:00:32,145",3627.34,3632.145,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:32,211","01:00:32,745",3632.211,3632.745,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:32,812","01:00:35,448",3632.812,3635.448,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:35,515","01:00:38,451",3635.515,3638.451,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:38,518","01:00:39,786",3638.518,3639.786,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:39,852","01:00:41,254",3639.852,3641.254,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:41,321","01:00:44,190",3641.321,3644.19,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:44,257","01:00:47,060",3644.257,3647.06,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:47,126","01:00:48,027",3647.126,3648.027,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:48,094","01:00:49,462",3648.094,3649.462,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:49,529","01:00:51,497",3649.529,3651.497,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:51,564","01:00:53,700",3651.564,3653.7,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:53,766","01:00:54,534",3653.766,3654.534,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:54,600","01:00:55,368",3654.6,3655.368,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:55,435","01:00:57,570",3655.435,3657.57,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:57,637","01:00:57,804",3657.637,3657.804,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:57,870","01:00:59,472",3657.87,3659.472,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:59,539","01:00:59,672",3659.539,3659.672,No,-,No,-
2020-03-14,CNN,CNNW_20200314_050000_Cuomo_Prime_Time,https://archive.org/details/CNNW_20200314_050000_Cuomo_Prime_Time/start/3600/end/3660,"01:00:59,739","01:00:59,988",3659.739,3659.988,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:07,026","00:02:11,431",127.026,131.431,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:11,564","00:02:12,132",131.564,132.132,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:12,265","00:02:12,632",132.265,132.632,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:12,765","00:02:13,867",132.765,133.867,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:14,000","00:02:14,134",134,134.134,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:14,267","00:02:16,302",134.267,136.302,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:16,436","00:02:18,004",136.436,138.004,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:18,138","00:02:19,672",138.138,139.672,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:19,839","00:02:19,973",139.839,139.973,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:20,106","00:02:21,708",140.106,141.708,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:21,841","00:02:22,108",141.841,142.108,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:22,242","00:02:25,545",142.242,145.545,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:25,678","00:02:29,349",145.678,149.349,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:29,482","00:02:30,383",149.482,150.383,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:30,483","00:02:30,683",150.483,150.683,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:30,817","00:02:32,218",150.817,152.218,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:32,352","00:02:34,487",152.352,154.487,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:34,621","00:02:35,522",154.621,155.522,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:35,655","00:02:36,356",155.655,156.356,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:36,489","00:02:38,158",156.489,158.158,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:38,291","00:02:40,160",158.291,160.16,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:40,293","00:02:41,761",160.293,161.761,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:41,895","00:02:42,996",161.895,162.996,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:43,129","00:02:45,165",163.129,165.165,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:45,331","00:02:45,999",165.331,165.999,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:46,132","00:02:48,067",166.132,168.067,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:48,201","00:02:50,270",168.201,170.27,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:50,403","00:02:52,539",170.403,172.539,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:52,672","00:02:54,274",172.672,174.274,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:54,407","00:02:56,109",174.407,176.109,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:56,242","00:02:56,543",176.242,176.543,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:56,676","00:02:57,677",176.676,177.677,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/120/end/180,"00:02:57,810","00:02:59,445",177.81,179.445,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:02:59,546","00:03:00,647",179.546,180.647,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:00,780","00:03:02,014",180.78,182.014,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:02,115","00:03:04,117",182.115,184.117,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:04,250","00:03:06,486",184.25,186.486,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:06,652","00:03:08,188",186.652,188.188,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:08,321","00:03:20,867",188.321,200.867,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:21,000","00:03:21,668",201,201.668,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:21,801","00:03:23,836",201.801,203.836,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:24,003","00:03:28,241",204.003,208.241,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:28,374","00:03:28,875",208.374,208.875,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:29,008","00:03:29,842",209.008,209.842,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:29,976","00:03:31,110",209.976,211.11,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:31,244","00:03:32,078",211.244,212.078,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:32,212","00:03:34,480",212.212,214.48,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:34,614","00:03:34,847",214.614,214.847,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:34,981","00:03:36,649",214.981,216.649,No,-,No,-
2021-01-10,CNN,CNNW_20210110_050000_CNN_Newsroom_Live,https://archive.org/details/CNNW_20210110_050000_CNN_Newsroom_Live/start/180/end/240,"00:03:36,783","00:03:37,684",216.783,217.684,No,-,No,-
