date,channel,episodeid,clip_url,starttime,endtime,starttime_seconds,endtime_seconds,Social Media Mention,Social Media Platform,CaptionError,CaptionError_Phrase,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:26,052","00:58:27,787",3506.052,3507.787,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:28,388","00:58:37,663",3508.388,3517.663,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:37,797","00:58:38,264",3517.797,3518.264,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:38,398","00:58:38,931",3518.398,3518.931,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:39,065","00:58:39,599",3519.065,3519.599,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:39,732","00:58:40,867",3519.732,3520.867,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:42,068","00:58:42,268",3522.068,3522.268,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:42,401","00:58:46,906",3522.401,3526.906,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:47,807","00:58:52,678",3527.807,3532.678,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:52,812","00:58:53,346",3532.812,3533.346,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:53,479","00:58:54,880",3533.479,3534.88,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3480/end/3540,"00:58:55,014","00:59:01,988",3535.014,3541.988,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:02,154","00:59:02,689",3542.154,3542.689,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:02,822","00:59:03,356",3542.822,3543.356,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:03,489","00:59:03,889",3543.489,3543.889,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:04,023","00:59:05,024",3544.023,3545.024,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:05,158","00:59:08,861",3545.158,3548.861,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:10,063","00:59:10,630",3550.063,3550.63,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:10,763","00:59:12,031",3550.763,3552.031,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:12,164","00:59:13,032",3552.164,3553.032,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:13,166","00:59:19,305",3553.166,3559.305,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:19,438","00:59:22,575",3559.438,3562.575,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:22,709","00:59:23,776",3562.709,3563.776,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:23,909","00:59:28,914",3563.909,3568.914,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:29,048","00:59:29,515",3569.048,3569.515,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:29,649","00:59:29,849",3569.649,3569.849,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:29,983","00:59:30,383",3569.983,3570.383,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:31,317","00:59:33,319",3571.317,3573.319,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:35,822","00:59:40,827",3575.822,3580.827,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:40,993","00:59:46,432",3580.993,3586.432,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:46,599","00:59:51,371",3586.599,3591.371,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:51,537","00:59:52,071",3591.537,3592.071,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:52,205","00:59:58,344",3592.205,3598.344,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:58,477","00:59:58,945",3598.477,3598.945,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3540/end/3600,"00:59:59,078","00:59:59,612",3599.078,3599.612,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"00:59:59,746","01:00:00,346",3599.746,3600.346,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:00,479","01:00:01,013",3600.479,3601.013,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:01,147","01:00:06,552",3601.147,3606.552,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:06,686","01:00:07,219",3606.686,3607.219,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:07,353","01:00:08,954",3607.353,3608.954,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:12,825","01:00:14,627",3612.825,3614.627,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:14,760","01:00:15,295",3614.76,3615.295,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:15,428","01:00:16,796",3615.428,3616.796,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:16,962","01:00:20,566",3616.962,3620.566,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:24,503","01:00:26,372",3624.503,3626.372,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:26,505","01:00:29,442",3626.505,3629.442,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:29,575","01:00:31,110",3629.575,3631.11,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:31,243","01:00:33,112",3631.243,3633.112,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:33,246","01:00:41,721",3633.246,3641.721,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:41,854","01:00:43,456",3641.854,3643.456,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:43,589","01:00:45,324",3643.589,3645.324,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:45,458","01:00:47,327",3645.458,3647.327,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:47,460","01:00:48,060",3647.46,3648.06,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:48,194","01:00:49,395",3648.194,3649.395,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:49,529","01:00:51,197",3649.529,3651.197,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:51,331","01:00:52,265",3651.331,3652.265,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:52,398","01:00:54,667",3652.398,3654.667,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:54,801","01:00:57,403",3654.801,3657.403,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3600/end/3660,"01:00:57,536","01:00:59,072",3657.536,3659.072,No,-,No,-,
2022-04-25,FOXNEWS,FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy,https://archive.org/details/FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy/start/3660/end/3720,"01:00:59,205","01:01:00,873",3659.205,3660.873,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:01,868","00:00:04,371",1.868,4.371,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:04,504","00:00:05,872",4.504,5.872,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:06,006","00:00:08,508",6.006,8.508,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:08,641","00:00:10,076",8.641,10.076,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:10,210","00:00:11,778",10.21,11.778,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:11,911","00:00:13,013",11.911,13.013,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:13,146","00:00:14,047",13.146,14.047,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:27,394","00:00:29,763",27.394,29.763,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:29,896","00:00:31,131",29.896,31.131,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:31,264","00:00:34,034",31.264,34.034,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:34,167","00:00:36,636",34.167,36.636,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:36,770","00:00:37,604",36.77,37.604,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:37,737","00:00:40,840",37.737,40.84,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:40,974","00:00:43,276",40.974,43.276,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:43,410","00:00:46,479",43.41,46.479,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:46,613","00:00:48,014",46.613,48.014,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:48,148","00:00:50,450",48.148,50.45,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:50,583","00:00:53,219",50.583,53.219,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:53,353","00:00:54,554",53.353,54.554,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/0/end/60,"00:00:54,687","00:00:59,926",54.687,59.926,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:00,060","00:01:05,198",60.06,65.198,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:05,331","00:01:07,634",65.331,67.634,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:07,767","00:01:10,203",67.767,70.203,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:10,336","00:01:11,337",70.336,71.337,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:11,471","00:01:13,673",71.471,73.673,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:13,807","00:01:20,847",73.807,80.847,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:20,980","00:01:25,552",80.98,85.552,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:25,685","00:01:26,986",85.685,86.986,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:27,120","00:01:28,822",87.12,88.822,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:28,955","00:01:31,524",88.955,91.524,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:31,858","00:01:33,193",91.858,93.193,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:33,326","00:01:39,799",93.326,99.799,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:39,933","00:01:43,169",99.933,103.169,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:43,303","00:01:46,439",103.303,106.439,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:46,573","00:01:50,643",106.573,110.643,No,-,No,-,
2023-01-22,FOXNEWS,FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade,https://archive.org/details/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade/start/60/end/120,"00:01:50,777","00:01:53,313",110.777,113.313,No,-,No,-,
