date,channel,episodeid,clip_url,starttime,endtime,starttime_seconds,endtime_seconds,Social Media Mention,Social Media Platform,CaptionError,CaptionError_Phrase
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:01,270","00:02:01,804",121.27,121.804,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:02,071","00:02:02,272",122.071,122.272,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:02,539","00:02:11,147",122.539,131.147,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:11,414","00:02:11,948",131.414,131.948,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:12,215","00:02:13,750",132.215,133.75,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:14,017","00:02:14,951",134.017,134.951,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:15,218","00:02:16,352",135.218,136.352,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:16,619","00:02:17,153",136.619,137.153,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:17,420","00:02:17,887",137.42,137.887,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:18,154","00:02:18,621",138.154,138.621,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:18,888","00:02:18,955",138.888,138.955,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:19,222","00:02:19,822",139.222,139.822,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:20,089","00:02:23,226",140.089,143.226,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:23,492","00:02:24,294",143.492,144.294,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:24,561","00:02:25,562",144.561,145.562,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:25,829","00:02:27,096",145.829,147.096,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:27,363","00:02:27,964",147.363,147.964,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:28,231","00:02:28,831",148.231,148.831,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:29,098","00:02:29,899",149.098,149.899,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:30,166","00:02:31,167",150.166,151.167,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:31,434","00:02:32,368",151.434,152.368,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:32,635","00:02:33,703",152.635,153.703,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:33,970","00:02:35,104",153.97,155.104,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:35,371","00:02:36,505",155.371,156.505,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:36,772","00:02:37,039",156.772,157.039,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:43,079","00:02:44,780",163.079,164.78,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:45,047","00:02:45,782",165.047,165.782,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:46,049","00:02:46,850",166.049,166.85,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:47,116","00:02:48,117",167.116,168.117,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:48,384","00:02:49,185",168.384,169.185,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:49,452","00:02:49,852",169.452,169.852,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:50,119","00:02:50,320",170.119,170.32,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:50,587","00:02:51,654",170.587,171.654,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:51,921","00:02:52,855",171.921,172.855,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/120/end/180,"00:02:53,122","00:03:00,396",173.122,180.396,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:00,663","00:03:01,397",180.663,181.397,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:01,664","00:03:02,131",181.664,182.131,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:02,398","00:03:02,865",182.398,182.865,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:03,132","00:03:03,266",183.132,183.266,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:03,532","00:03:04,834",183.532,184.834,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:05,134","00:03:05,869",185.134,185.869,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:06,135","00:03:07,103",186.135,187.103,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:07,403","00:03:08,338",187.403,188.338,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:08,605","00:03:10,173",188.605,190.173,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:10,473","00:03:11,407",190.473,191.407,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:11,674","00:03:15,144",191.674,195.144,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:15,411","00:03:18,014",195.411,198.014,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:18,281","00:03:18,347",198.281,198.347,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:18,748","00:03:19,949",198.748,199.949,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:20,216","00:03:22,952",200.216,202.952,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:23,219","00:03:30,093",203.219,210.093,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:30,360","00:03:30,693",210.36,210.693,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:31,327","00:03:33,930",211.327,213.93,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:34,230","00:03:35,531",214.23,215.531,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:35,831","00:03:37,233",215.831,217.233,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:37,500","00:03:38,034",217.5,218.034,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:38,301","00:03:38,568",218.301,218.568,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:38,935","00:03:39,502",218.935,219.502,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:39,769","00:03:40,303",219.769,220.303,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:40,570","00:03:41,104",220.57,221.104,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:41,371","00:03:41,838",221.371,221.838,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:42,105","00:03:42,438",222.105,222.438,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:42,705","00:03:43,239",222.705,223.239,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:43,506","00:03:44,040",223.506,224.04,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:44,307","00:03:44,641",224.307,224.641,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:44,908","00:03:45,441",224.908,225.441,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:45,708","00:03:46,242",225.708,226.242,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:46,509","00:03:46,976",226.509,226.976,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:47,243","00:03:47,643",227.243,227.643,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:47,910","00:03:48,378",227.91,228.378,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:48,645","00:03:49,845",228.645,229.845,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:50,112","00:03:51,447",230.112,231.447,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:51,714","00:03:53,116",231.714,233.116,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:53,383","00:03:54,651",233.383,234.651,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:54,918","00:03:55,118",234.918,235.118,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:56,219","00:03:57,720",236.219,237.72,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:57,987","00:03:59,122",237.987,239.122,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/180/end/240,"00:03:59,389","00:04:00,490",239.389,240.49,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:00,790","00:04:03,660",240.79,243.66,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:03,927","00:04:05,728",243.927,245.728,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:05,995","00:04:06,462",245.995,246.462,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:06,729","00:04:07,063",246.729,247.063,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:08,197","00:04:15,338",248.197,255.338,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:15,605","00:04:16,205",255.605,256.205,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:16,472","00:04:18,007",256.472,258.007,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:18,274","00:04:18,675",258.274,258.675,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:19,976","00:04:20,877",259.976,260.877,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:21,144","00:04:21,678",261.144,261.678,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:21,945","00:04:22,612",261.945,262.612,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:22,879","00:04:23,680",262.879,263.68,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:23,947","00:04:25,081",263.947,265.081,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:25,348","00:04:26,215",265.348,266.215,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:26,482","00:04:27,216",266.482,267.216,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:27,483","00:04:29,685",267.483,269.685,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:29,952","00:04:30,553",269.952,270.553,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:30,820","00:04:31,020",270.82,271.02,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:31,287","00:04:31,854",271.287,271.854,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:32,154","00:04:33,323",272.154,273.323,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:33,622","00:04:39,696",273.622,279.696,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:40,530","00:04:41,831",280.53,281.831,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:42,098","00:04:42,565",282.098,282.565,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:42,832","00:04:43,299",282.832,283.299,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:43,566","00:04:44,033",283.566,284.033,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:44,300","00:04:44,701",284.3,284.701,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:44,968","00:04:45,368",284.968,285.368,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:45,634","00:04:46,169",285.634,286.169,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:46,436","00:04:47,203",286.436,287.203,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:47,503","00:04:52,976",287.503,292.976,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:53,242","00:04:53,776",293.242,293.776,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:54,043","00:04:54,677",294.043,294.677,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:54,977","00:04:55,979",294.977,295.979,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:56,245","00:04:56,779",296.245,296.779,No,-,No,-
2022-04-25,MSNBC,MSNBCW_20220425_030000_The_Mehdi_Hasan_Show,https://archive.org/details/MSNBCW_20220425_030000_The_Mehdi_Hasan_Show/start/240/end/300,"00:04:57,046","00:04:57,613",297.046,297.613,No,-,No,-
