filename,Social Media Logo,Social Media Logo Type,Social Media Screenshot,Social Media Screenshot Type,notes
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002562.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002563.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002564.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002565.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002566.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002567.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002568.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002569.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002570.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002571.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002572.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002573.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002574.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002575.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002576.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002577.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002578.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002579.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002580.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002581.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002582.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002583.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002584.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002585.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002586.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002587.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002588.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002589.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002590.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002591.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002592.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002593.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002594.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002595.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002596.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002597.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002598.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002599.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002600.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002601.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002602.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002603.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002604.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002605.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002606.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002607.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002608.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002609.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002610.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002611.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002612.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002613.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002614.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002615.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002616.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002617.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002618.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002619.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002620.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002621.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002622.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002623.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002624.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002625.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002626.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002627.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002628.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002629.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002630.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002631.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002632.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002633.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002634.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002635.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002636.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002637.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002638.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002639.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002640.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002641.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002642.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002643.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002644.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002645.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002646.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002647.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002648.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002649.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002650.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002651.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002652.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002653.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002654.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002655.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002656.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002657.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002658.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002659.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002660.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002661.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002662.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002663.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002664.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002665.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002666.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002667.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002668.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002669.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002670.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002671.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002672.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002673.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002674.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002675.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002676.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002677.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002678.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002679.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002680.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002681.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002682.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002683.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002684.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002685.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002686.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002687.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002688.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002689.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002690.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002691.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002692.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002693.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002694.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002695.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002696.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002697.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002698.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002699.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002700.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002701.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002702.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002703.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002704.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002705.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002706.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002707.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002708.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002709.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002710.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002711.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002712.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002713.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002714.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002715.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002716.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002717.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002718.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002719.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002720.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002721.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002722.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002723.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002724.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002725.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002726.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002727.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002728.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002729.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002730.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002731.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002732.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002733.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002734.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002735.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002736.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002737.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002738.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002739.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002740.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002741.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002742.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002743.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002744.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002745.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002746.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002747.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002748.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002749.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002750.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002751.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002752.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002753.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002754.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002755.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002756.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002757.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002758.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002759.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002760.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002761.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002762.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002763.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002764.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002765.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002766.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002767.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002768.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002769.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002770.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002771.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002772.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002773.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002774.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002775.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002776.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002777.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002778.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002779.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002780.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002781.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002782.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002783.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002784.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002785.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002786.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002787.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002788.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002789.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002790.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002791.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002792.jpg,No,N/A,No,N/A,
FOXNEWSW_20220425_050000_Sunday_Night_in_America_With_Trey_Gowdy-002793.jpg,No,N/A,No,N/A,
